"node1","node2","region1","region2","proportion_control","proportion_autism","risk_difference","effect_range","p_value","p_adjusted","p_by","selected","rank"
18,73,"Rolandic_Oper_R","Putamen_L",0.745454545454545,0.818181818181818,0.0727272727272728,0.0727272727272728,0.489151806446811,1,1,FALSE,1192
19,73,"Supp_Motor_Area_L","Putamen_L",0.145454545454545,0.181818181818182,0.0363636363636364,0.0363636363636364,0.797285714040811,1,1,FALSE,2282
20,73,"Supp_Motor_Area_R","Putamen_L",0.527272727272727,0.527272727272727,0,0,1,1,1,FALSE,4974
21,73,"Olfactory_L","Putamen_L",0,0,0,0,1,1,1,FALSE,4998
22,73,"Olfactory_R","Putamen_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3282
23,73,"Frontal_Sup_Medial_L","Putamen_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3304
24,73,"Frontal_Sup_Medial_R","Putamen_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3322
25,73,"Frontal_Med_Orb_L","Putamen_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3337
26,73,"Frontal_Med_Orb_R","Putamen_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3352
27,73,"Rectus_L","Putamen_L",0,0,0,0,1,1,1,FALSE,5199
28,73,"Rectus_R","Putamen_L",0,0,0,0,1,1,1,FALSE,5240
29,73,"Insula_L","Putamen_L",0.963636363636364,0.945454545454545,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2575
30,73,"Insula_R","Putamen_L",0.963636363636364,0.981818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2725
31,73,"Cingulum_Ant_L","Putamen_L",0.127272727272727,0.109090909090909,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2517
32,73,"Cingulum_Ant_R","Putamen_L",0.127272727272727,0.145454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2731
33,73,"Cingulum_Mid_L","Putamen_L",0.581818181818182,0.436363636363636,-0.145454545454545,0.145454545454545,0.181615159952024,1,1,FALSE,391
34,73,"Cingulum_Mid_R","Putamen_L",0.581818181818182,0.654545454545455,0.0727272727272728,0.0727272727272728,0.556289374075352,1,1,FALSE,1612
35,73,"Cingulum_Post_L","Putamen_L",0,0,0,0,1,1,1,FALSE,5434
36,73,"Cingulum_Post_R","Putamen_L",0,0,0,0,1,1,1,FALSE,5473
37,73,"Hippocampus_L","Putamen_L",0.309090909090909,0.418181818181818,0.109090909090909,0.109090909090909,0.321711893607314,1,1,FALSE,807
38,73,"Hippocampus_R","Putamen_L",0.0545454545454545,0.127272727272727,0.0727272727272727,0.0727272727272727,0.320308493049491,1,1,FALSE,788
39,73,"ParaHippocampal_L","Putamen_L",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,5522
40,73,"ParaHippocampal_R","Putamen_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5543
41,73,"Amygdala_L","Putamen_L",0.327272727272727,0.327272727272727,0,0,1,1,1,FALSE,5571
42,73,"Amygdala_R","Putamen_L",0.236363636363636,0.290909090909091,0.0545454545454545,0.0545454545454545,0.665617624761333,1,1,FALSE,1916
43,73,"Calcarine_L","Putamen_L",0.0545454545454545,0.0363636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3639
44,73,"Calcarine_R","Putamen_L",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1376
45,73,"Cuneus_L","Putamen_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3664
46,73,"Cuneus_R","Putamen_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3679
47,73,"Lingual_L","Putamen_L",0.0909090909090909,0.0727272727272727,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2761
48,73,"Lingual_R","Putamen_L",0.0727272727272727,0.0363636363636364,-0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1994
49,73,"Occipital_Sup_L","Putamen_L",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,582
50,73,"Occipital_Sup_R","Putamen_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3715
51,73,"Occipital_Mid_L","Putamen_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3725
52,73,"Occipital_Mid_R","Putamen_L",0,0,0,0,1,1,1,FALSE,5796
53,73,"Occipital_Inf_L","Putamen_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5816
54,73,"Occipital_Inf_R","Putamen_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3769
55,73,"Fusiform_L","Putamen_L",0.0727272727272727,0.0363636363636364,-0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,2000
56,73,"Fusiform_R","Putamen_L",0.0727272727272727,0.0727272727272727,0,0,1,1,1,FALSE,5862
57,73,"Postcentral_L","Putamen_L",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,594
58,73,"Postcentral_R","Putamen_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3819
59,73,"Parietal_Sup_L","Putamen_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3827
60,73,"Parietal_Sup_R","Putamen_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3833
61,73,"Parietal_Inf_L","Putamen_L",0.0545454545454545,0.109090909090909,0.0545454545454545,0.0545454545454545,0.488966435220834,1,1,FALSE,1184
62,73,"Parietal_Inf_R","Putamen_L",0,0,0,0,1,1,1,FALSE,5960
63,73,"SupraMarginal_L","Putamen_L",0.436363636363636,0.472727272727273,0.0363636363636364,0.0363636363636364,0.848266319715959,1,1,FALSE,2426
64,73,"SupraMarginal_R","Putamen_L",0.272727272727273,0.381818181818182,0.109090909090909,0.109090909090909,0.309644052483336,1,1,FALSE,755
65,73,"Angular_L","Putamen_L",0,0,0,0,1,1,1,FALSE,6035
66,73,"Angular_R","Putamen_L",0,0,0,0,1,1,1,FALSE,6059
67,73,"Precuneus_L","Putamen_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3903
68,73,"Precuneus_R","Putamen_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3911
69,73,"Paracentral_Lobule_L","Putamen_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3921
70,73,"Paracentral_Lobule_R","Putamen_L",0.0181818181818182,0.0727272727272727,0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,962
71,73,"Caudate_L","Putamen_L",0.127272727272727,0.345454545454545,0.218181818181818,0.218181818181818,0.0126237852586628,1,1,FALSE,29
72,73,"Caudate_R","Putamen_L",0,0,0,0,1,1,1,FALSE,6155
1,74,"Precentral_L","Putamen_R",0.145454545454545,0.0909090909090909,-0.0545454545454545,0.0545454545454545,0.556268985477779,1,1,FALSE,1582
2,74,"Precentral_R","Putamen_R",0.218181818181818,0.218181818181818,0,0,1,1,1,FALSE,4263
3,74,"Frontal_Sup_L","Putamen_R",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1710
4,74,"Frontal_Sup_R","Putamen_R",0.0727272727272727,0.0181818181818182,-0.0545454545454545,0.0545454545454545,0.363371345279945,1,1,FALSE,897
5,74,"Frontal_Sup_Orb_L","Putamen_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4345
6,74,"Frontal_Sup_Orb_R","Putamen_R",0,0,0,0,1,1,1,FALSE,4399
7,74,"Frontal_Mid_L","Putamen_R",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2947
8,74,"Frontal_Mid_R","Putamen_R",0.0909090909090909,0.0363636363636364,-0.0545454545454545,0.0545454545454545,0.437644688330618,1,1,FALSE,1058
9,74,"Frontal_Mid_Orb_L","Putamen_R",0,0,0,0,1,1,1,FALSE,4539
10,74,"Frontal_Mid_Orb_R","Putamen_R",0,0,0,0,1,1,1,FALSE,4603
11,74,"Frontal_Inf_Oper_L","Putamen_R",0.0363636363636364,0.0727272727272727,0.0363636363636364,0.0363636363636364,0.678654107617496,1,1,FALSE,1949
12,74,"Frontal_Inf_Oper_R","Putamen_R",0.0727272727272727,0.0909090909090909,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2691
13,74,"Frontal_Inf_Tri_L","Putamen_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4732
14,74,"Frontal_Inf_Tri_R","Putamen_R",0.127272727272727,0.0909090909090909,-0.0363636363636363,0.0363636363636363,0.761067915257265,1,1,FALSE,2199
15,74,"Frontal_Inf_Orb_L","Putamen_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3136
16,74,"Frontal_Inf_Orb_R","Putamen_R",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3169
17,74,"Rolandic_Oper_L","Putamen_R",0.236363636363636,0.272727272727273,0.0363636363636363,0.0363636363636363,0.827043599014482,1,1,FALSE,2354
18,74,"Rolandic_Oper_R","Putamen_R",0.236363636363636,0.363636363636364,0.127272727272727,0.127272727272727,0.211592387485226,1,1,FALSE,469
19,74,"Supp_Motor_Area_L","Putamen_R",0.145454545454545,0.0727272727272727,-0.0727272727272727,0.0727272727272727,0.359662012889472,1,1,FALSE,864
20,74,"Supp_Motor_Area_R","Putamen_R",0.418181818181818,0.472727272727273,0.0545454545454546,0.0545454545454546,0.70142727427979,1,1,FALSE,2059
21,74,"Olfactory_L","Putamen_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4999
22,74,"Olfactory_R","Putamen_R",0,0,0,0,1,1,1,FALSE,5041
23,74,"Frontal_Sup_Medial_L","Putamen_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5076
24,74,"Frontal_Sup_Medial_R","Putamen_R",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1761
25,74,"Frontal_Med_Orb_L","Putamen_R",0,0,0,0,1,1,1,FALSE,5136
26,74,"Frontal_Med_Orb_R","Putamen_R",0,0,0,0,1,1,1,FALSE,5169
27,74,"Rectus_L","Putamen_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3379
28,74,"Rectus_R","Putamen_R",0,0,0,0,1,1,1,FALSE,5241
29,74,"Insula_L","Putamen_R",0.290909090909091,0.327272727272727,0.0363636363636364,0.0363636363636364,0.836749046021449,1,1,FALSE,2376
30,74,"Insula_R","Putamen_R",0.727272727272727,0.818181818181818,0.0909090909090909,0.0909090909090909,0.363032177614477,1,1,FALSE,882
31,74,"Cingulum_Ant_L","Putamen_R",0.0909090909090909,0.0727272727272727,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2728
32,74,"Cingulum_Ant_R","Putamen_R",0.145454545454545,0.0545454545454545,-0.0909090909090909,0.0909090909090909,0.202247933529552,1,1,FALSE,419
33,74,"Cingulum_Mid_L","Putamen_R",0.218181818181818,0.181818181818182,-0.0363636363636363,0.0363636363636363,0.812066798143123,1,1,FALSE,2314
34,74,"Cingulum_Mid_R","Putamen_R",0.363636363636364,0.345454545454545,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2582
35,74,"Cingulum_Post_L","Putamen_R",0,0,0,0,1,1,1,FALSE,5435
36,74,"Cingulum_Post_R","Putamen_R",0,0,0,0,1,1,1,FALSE,5474
37,74,"Hippocampus_L","Putamen_R",0.236363636363636,0.309090909090909,0.0727272727272727,0.0727272727272727,0.521131413238452,1,1,FALSE,1507
38,74,"Hippocampus_R","Putamen_R",0.236363636363636,0.272727272727273,0.0363636363636363,0.0363636363636363,0.827043599014482,1,1,FALSE,2358
39,74,"ParaHippocampal_L","Putamen_R",0.0363636363636364,0.0545454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3577
40,74,"ParaHippocampal_R","Putamen_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5544
41,74,"Amygdala_L","Putamen_R",0.127272727272727,0.109090909090909,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2524
42,74,"Amygdala_R","Putamen_R",0.454545454545455,0.472727272727273,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2587
43,74,"Calcarine_L","Putamen_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5620
44,74,"Calcarine_R","Putamen_R",0.0363636363636364,0.0545454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3650
45,74,"Cuneus_L","Putamen_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3665
46,74,"Cuneus_R","Putamen_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3680
47,74,"Lingual_L","Putamen_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5709
48,74,"Lingual_R","Putamen_R",0.0545454545454545,0.0363636363636364,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3699
49,74,"Occipital_Sup_L","Putamen_R",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1388
50,74,"Occipital_Sup_R","Putamen_R",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1394
51,74,"Occipital_Mid_L","Putamen_R",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5780
52,74,"Occipital_Mid_R","Putamen_R",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3738
53,74,"Occipital_Inf_L","Putamen_R",0,0,0,0,1,1,1,FALSE,5817
54,74,"Occipital_Inf_R","Putamen_R",0,0,0,0,1,1,1,FALSE,5830
55,74,"Fusiform_L","Putamen_R",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,591
56,74,"Fusiform_R","Putamen_R",0.0363636363636364,0.0545454545454545,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3794
57,74,"Postcentral_L","Putamen_R",0.0545454545454545,0.145454545454545,0.0909090909090909,0.0909090909090909,0.202247933529552,1,1,FALSE,426
58,74,"Postcentral_R","Putamen_R",0.109090909090909,0.272727272727273,0.163636363636364,0.163636363636364,0.0505499296095926,1,1,FALSE,103
59,74,"Parietal_Sup_L","Putamen_R",0,0,0,0,1,1,1,FALSE,5902
60,74,"Parietal_Sup_R","Putamen_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3834
61,74,"Parietal_Inf_L","Putamen_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3843
62,74,"Parietal_Inf_R","Putamen_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3856
63,74,"SupraMarginal_L","Putamen_R",0.0909090909090909,0.109090909090909,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4177
64,74,"SupraMarginal_R","Putamen_R",0.0727272727272727,0.109090909090909,0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2180
65,74,"Angular_L","Putamen_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3884
66,74,"Angular_R","Putamen_R",0,0,0,0,1,1,1,FALSE,6060
67,74,"Precuneus_L","Putamen_R",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3904
68,74,"Precuneus_R","Putamen_R",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1439
69,74,"Paracentral_Lobule_L","Putamen_R",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3922
70,74,"Paracentral_Lobule_R","Putamen_R",0.0363636363636364,0.109090909090909,0.0727272727272727,0.0727272727272727,0.270576022922045,1,1,FALSE,707
71,74,"Caudate_L","Putamen_R",0.527272727272727,0.6,0.0727272727272728,0.0727272727272728,0.564327553285816,1,1,FALSE,1628
72,74,"Caudate_R","Putamen_R",0.0909090909090909,0.272727272727273,0.181818181818182,0.181818181818182,0.0243801005593381,1,1,FALSE,53
73,74,"Putamen_L","Putamen_R",0.709090909090909,0.854545454545454,0.145454545454545,0.145454545454545,0.104903275447173,1,1,FALSE,202
1,75,"Precentral_L","Pallidum_L",0.0727272727272727,0.0545454545454545,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2832
2,75,"Precentral_R","Pallidum_L",0.109090909090909,0.0727272727272727,-0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2141
3,75,"Frontal_Sup_L","Pallidum_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2862
4,75,"Frontal_Sup_R","Pallidum_L",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1219
5,75,"Frontal_Sup_Orb_L","Pallidum_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2907
6,75,"Frontal_Sup_Orb_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,4400
7,75,"Frontal_Mid_L","Pallidum_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2948
8,75,"Frontal_Mid_R","Pallidum_L",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1236
9,75,"Frontal_Mid_Orb_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,4540
10,75,"Frontal_Mid_Orb_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,4604
11,75,"Frontal_Inf_Oper_L","Pallidum_L",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,4653
12,75,"Frontal_Inf_Oper_R","Pallidum_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,4688
13,75,"Frontal_Inf_Tri_L","Pallidum_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3084
14,75,"Frontal_Inf_Tri_R","Pallidum_L",0.0545454545454545,0.0181818181818182,-0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1731
15,75,"Frontal_Inf_Orb_L","Pallidum_L",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1269
16,75,"Frontal_Inf_Orb_R","Pallidum_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3170
17,75,"Rolandic_Oper_L","Pallidum_L",0.2,0.2,0,0,1,1,1,FALSE,2541
18,75,"Rolandic_Oper_R","Pallidum_L",0.145454545454545,0.309090909090909,0.163636363636364,0.163636363636364,0.0674329509390156,1,1,FALSE,158
19,75,"Supp_Motor_Area_L","Pallidum_L",0.0363636363636364,0.0363636363636364,0,0,1,1,1,FALSE,4949
20,75,"Supp_Motor_Area_R","Pallidum_L",0.309090909090909,0.2,-0.109090909090909,0.109090909090909,0.27367249901379,1,1,FALSE,721
21,75,"Olfactory_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,5000
22,75,"Olfactory_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5042
23,75,"Frontal_Sup_Medial_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,5077
24,75,"Frontal_Sup_Medial_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5105
25,75,"Frontal_Med_Orb_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,5137
26,75,"Frontal_Med_Orb_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5170
27,75,"Rectus_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,5200
28,75,"Rectus_R","Pallidum_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3398
29,75,"Insula_L","Pallidum_L",0.272727272727273,0.345454545454545,0.0727272727272728,0.0727272727272728,0.536292874311636,1,1,FALSE,1560
30,75,"Insula_R","Pallidum_L",0.436363636363636,0.563636363636364,0.127272727272727,0.127272727272727,0.25247159885001,1,1,FALSE,659
31,75,"Cingulum_Ant_L","Pallidum_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3455
32,75,"Cingulum_Ant_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5347
33,75,"Cingulum_Mid_L","Pallidum_L",0.127272727272727,0.0909090909090909,-0.0363636363636363,0.0363636363636363,0.761067915257265,1,1,FALSE,2211
34,75,"Cingulum_Mid_R","Pallidum_L",0.127272727272727,0.0909090909090909,-0.0363636363636363,0.0363636363636363,0.761067915257265,1,1,FALSE,2212
35,75,"Cingulum_Post_L","Pallidum_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3513
36,75,"Cingulum_Post_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5475
37,75,"Hippocampus_L","Pallidum_L",0.163636363636364,0.272727272727273,0.109090909090909,0.109090909090909,0.248123182456129,1,1,FALSE,648
38,75,"Hippocampus_R","Pallidum_L",0.0727272727272727,0.109090909090909,0.0363636363636364,0.0363636363636364,0.741953348477847,1,1,FALSE,2168
39,75,"ParaHippocampal_L","Pallidum_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3578
40,75,"ParaHippocampal_R","Pallidum_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3595
41,75,"Amygdala_L","Pallidum_L",0.0727272727272727,0.0909090909090909,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,2746
42,75,"Amygdala_R","Pallidum_L",0.218181818181818,0.272727272727273,0.0545454545454545,0.0545454545454545,0.658205207576239,1,1,FALSE,1909
43,75,"Calcarine_L","Pallidum_L",0.0363636363636364,0.0181818181818182,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3640
44,75,"Calcarine_R","Pallidum_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3651
45,75,"Cuneus_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,5668
46,75,"Cuneus_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5689
47,75,"Lingual_L","Pallidum_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3688
48,75,"Lingual_R","Pallidum_L",0.0545454545454545,0,-0.0545454545454545,0.0545454545454545,0.243119266055046,1,1,FALSE,579
49,75,"Occipital_Sup_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,5741
50,75,"Occipital_Sup_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5762
51,75,"Occipital_Mid_L","Pallidum_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,5781
52,75,"Occipital_Mid_R","Pallidum_L",0,0.0181818181818182,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3739
53,75,"Occipital_Inf_L","Pallidum_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3748
54,75,"Occipital_Inf_R","Pallidum_L",0,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1407
55,75,"Fusiform_L","Pallidum_L",0.0363636363636364,0,-0.0363636363636364,0.0363636363636364,0.495412844036697,1,1,FALSE,1412
56,75,"Fusiform_R","Pallidum_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3795
57,75,"Postcentral_L","Pallidum_L",0.0909090909090909,0.109090909090909,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,4175
58,75,"Postcentral_R","Pallidum_L",0.0545454545454545,0.109090909090909,0.0545454545454545,0.0545454545454545,0.488966435220834,1,1,FALSE,1181
59,75,"Parietal_Sup_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,5903
60,75,"Parietal_Sup_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5922
61,75,"Parietal_Inf_L","Pallidum_L",0.0181818181818182,0,-0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3844
62,75,"Parietal_Inf_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,5961
63,75,"SupraMarginal_L","Pallidum_L",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1835
64,75,"SupraMarginal_R","Pallidum_L",0.0181818181818182,0.0545454545454545,0.0363636363636364,0.0363636363636364,0.618022807167967,1,1,FALSE,1837
65,75,"Angular_L","Pallidum_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,6036
66,75,"Angular_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,6061
67,75,"Precuneus_L","Pallidum_L",0,0,0,0,1,1,1,FALSE,6088
68,75,"Precuneus_R","Pallidum_L",0,0,0,0,1,1,1,FALSE,6101
69,75,"Paracentral_Lobule_L","Pallidum_L",0.0181818181818182,0.0181818181818182,0,0,1,1,1,FALSE,6114
70,75,"Paracentral_Lobule_R","Pallidum_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3937
71,75,"Caudate_L","Pallidum_L",0.327272727272727,0.454545454545455,0.127272727272727,0.127272727272727,0.240903809631543,1,1,FALSE,515
72,75,"Caudate_R","Pallidum_L",0.0181818181818182,0.0363636363636364,0.0181818181818182,0.0181818181818182,1,1,1,FALSE,3951
73,75,"Putamen_L","Pallidum_L",0.654545454545455,0.890909090909091,0.236363636363636,0.236363636363636,0.00562072392218732,1,1,FALSE,13
